title;text;parent_asin;helpful_vote
Hit the reset button and enjoy clean eating;"“Clean Slate” (from the editors of Martha Stewart Living) is part guide, part cookbook that emphasizes eating clean, whole, unprocessed foods (mostly plant-based), including detox juices and two different “action plans” (a 3-day “jump start” plan and a three-week detox diet). The first 70 pages or so include 11 golden rules, from “practice mindful eating” (Golden Rule No. 3) to “maintain a healthy perspective” (Golden Rule No. 11).<br /><br />Along the way, you’ll learn about good fats (avocado, cold-water fish, nuts), umami-rich flavor enhancers (which lean strongly towards Asian flavors such as miso, nori, and fish sauce), detoxifiers and inflammation fighters, and tips and tricks on incorporating more physical activity, smart shopping, and finding inner balance. The included sample menus are color-coded to show vegan, dairy-free, nut-free and gluten-free recipes at a glance, but my only concern with the sample menus is that the calorie count seems extremely low (each meal only features one recipe and no sides). Basic recipes for stock, harissa, almond milk, etc. are included in the back.<br /><br />The recipes feature simple prep and relatively few ingredients, making them easy to assemble and enjoy. I loved the breakfast options like coconut breakfast pudding with saut&eacute;ed nectarines, honey-caramelized figs with yogurt, crostini with fresh ricotta, cherries, and lemon zest, and breakfast vegetable-miso soup with chickpeas. A large variety of juices and smoothies are also included, along with their respective properties (anti-inflammatory, detoxifying, energizing, hydrating, etc.). There’s a very strong Asian influence with the dashi-poached sweet potatoes and greens ad buckwheat noodles, bok choy, and sweet potatoes and miso-lime broth and the black sea bass with barley, shiitake, and edamame salad, as well as some Middle-Eastern inspired gems like bulgur with pomegranate seeds, a North African chicken-chickpea stew, and Moroccan steamed salmon with quinoa and carrots. There are also Latin- and Mediterranean-inspired dishes, so every member of your family should find something to enjoy.<br /><br />Easy, healthy snacks such as trail mix, roasted edamame with cranberries, sweet potato chips, kale chips, and dried fruit and nut bites are great for school lunches or quick snacks on the go. Several lighter desserts and drinks are also included. Each recipe includes calories, fat, cholesterol, carbs, protein and fiber, although the print is a bit small and it doesn’t jump out at first glance. A thorough color-coded recipe index allows you to quickly plan a menu around dietary needs or plan out weekly menus. There are full-color, full-page photographs for nearly every recipe.<br /><br />Nearly all of the included recipes appealed to me (I frequently cook light Japanese-inspired fish and rice dishes), and I loved the whole grain recipes in particular as I am always looking for ways to jazz up whole grains (the farro and roasted sweet potato salad and quinoa salad with zucchini, mint and pistachios were standouts). Pescetarians will find many great fish dishes, and vegetarians will enjoy the many roasted vegetable salads and variations, although there are few vegan main-course dishes. I found this more valuable for the recipes than the “detox” sample menus, but your mileage may vary. Overall, “Clean Slate” offered many fantastic new recipes to add to my repertoire.<br /><br />(I received this book through Blogging for Books)";0307954595;35
title;text;parent_asin;helpful_vote
An emphasis on flavor and a generosity of spirit...;"The Middle East, which includes several countries that border the Mediterranean, has a long tradition of eating vegetarian. Common Middle Eastern dishes include vibrant fresh salads, dips and breads, as well as a diversity of stuffed vegetable dishes, pilafs, and hearty entrees. Similar to Mediterranean mezze and tapas traditions, smaller dishes are often shared for guests to help themselves. This relaxed and unstructured tradition allows diners to experience a wide range of complementary tastes and textures in a single meal.<br /><br />“New Feast” is the seventh in the Maloufs’ series of award-winning food and travel books focusing on the Middle East, and is the first to be exclusively vegetarian. Greg’s reputation as the creator of a cooking style known as ‘Modern Middle Eastern’ reaches far beyond his native Australia. Lucy’s writing has appeared in compendiums of the best Australian food writing as well as Australian and international newspapers, journals and magazines.<br /><br />As a longtime vegetarian and fan of Turkish and Middle Eastern cooking, I was particularly excited for this release. The recipes in “New Feast” are highly versatile and can be eaten at any meal. Twenty small sections introduce the reader to a wide range of pickles, dips, salads and stuffed vegetables. There are recipes for savory pastries, rice, grains, and breads. The seasoned naans and Middle Eastern pizzas make fantastic snacks or light meals when paired with simple mezze.<br /><br />The dessert section includes ices, sweet pastries, and puddings. The traditional milk pudding muhallabeya is given a chocolate makeover complete with a Turkish coffee granita, while rice pudding is infused with saffron and topped with cardamom-spiced apricots.<br /><br />True to Mediterranean culture, New Feast emphasizes leisurely meals and easy preparations of light and delicious food. Recipes make ample use of olive oil, spices and aromatics common throughout the Mediterranean (garlic, saffron, mint, parsley, basil). Not surprisingly, many of the dishes show clear influence from Mediterranean culinary traditions. There is an excellent Lebanese dandelion, leek, and barrel-aged feta pie that at first glance appears similar to Greek pies such as spanakopita, but the whisper of dried mint and chili flakes lends it a distinctly Middle Eastern flair. The heartier soups feature ingredients which are popular throughout the Mediterranean: the tomato and bean soup with harissa and honey combines thyme, garlic and olive oil with cannellini beans, Italian tomatoes, hard boiled eggs and sourdough bread for a rustic soup that will warm you on the chilliest day.<br /><br />As I frequently tend to eat “breakfast” for dinner, I loved the breakfast offerings of Turkish eggs with spinach, chili, and yogurt cream, as well as Egyptian breakfast beans with feta, lemon oil and green chili relish. These also make a quick light lunch or supper when paired with one of the bread recipes. The first recipe I made was the Turkish milk rolls with yogurt glaze. The soft, pillowy rolls pair perfectly with the flavored butter recipes. I especially enjoyed the apricot-cardamom and the rhubarb, raspberry, and cardamom fridge jam.<br /><br />The jewel-like salads are sure to brighten up any table; the citrus salad with red radicchio and pomegranate dressing and shaved zucchini with grana, burrata and basil are sure to be in my regular rotation.<br /><br />The Maloufs include sample menu ideas for a range of occasions, which will give you plenty of ideas for incorporating the more than 130 recipes into a relaxed gathering in the spirit of Middle Eastern (and Mediterranean) dining. The oversized format and gorgeous photography make this a treat for the eyes as well. In the words of the Maloufs, “however humble the ingredients, Middle Eastern food is always bold and celebratory, fresh and vital and, above all, has an emphasis on flavor and on generosity of spirit.”<br /><br />(This review was originally published on Mediterranean Living's website)";1742708420;16
title;text;parent_asin;helpful_vote
Brings vegetables and whole grains back into the spotlight where they belong!;"Like many Greeks, Aglaia Kremezi grew up eating mostly vegetarian food: foraged greens, garden vegetables, beans of all kinds, fruity olive oil, and local cheeses and yogurt. Until recently, this was a typical Greek diet; meat was traditionally a rare and expensive commodity reserved for Sundays and holidays (daily meat consumption is still a relatively new phenomenon in Greece) and thus Greeks were mainly vegetarians out of necessity.<br /><br />Kremezi owns a cooking school in Greece called Kea Artisanal, and is the author of the popular “The Foods of Greece” and “Mediterranean Hot and Spicy.” Her newest cookbook “Mediterranean Vegetarian Feasts” contains 150 simple, yet abundantly flavorful, plant-based seasonal dishes from Greece, Turkey, Syria, Lebanon, France, and Italy. Sample seasonal menu suggestions offer a wide range of options, including several buffet spreads and one-pot family meals. Recipes are conveniently labeled as vegan and/or gluten-free when applicable, and ingredients are given in American and metric measurements. There is a comprehensive list of online and mail order sources to ensure that you have the necessary ingredients on hand. In the spirit of Mediterranean cuisine, “use only what is freshest and in season;” Kremezi suggests that you “go to your local farmers’ market without a recipe or shopping list in hand, choose the seasonal produce that inspires you, and only then search the pages that follow for a recipe that will showcase your fresh ingredients.”<br /><br />The book begins with a chapter on basic preparations and techniques. Here you will find an arsenal of herbs, seasonings, pickles and preserves that will allow you to quickly transform a dish. You’ll also find an excellent guide to preparing and storing various types of leafy greens. Meze are the star of the show, including dips and spreads, salads, and baked and fried vegetables. If you are planning an all-meze meal (my favorite kind!), start with spreads, pickles, and cold vegetable dishes, then finish with the warm plates. Kremezi suggests serving meze with ouzo or white or rosé wines.<br /><br />In addition to Greek dishes, you’re just as likely to come across a Tunisian dish as a Balkan, Sicilian or Turkish one. Some of my favorite discoveries were the quince stuffed with wheat berries, nuts, and raisins, zucchini rolls stuffed with halloumi, and flatbread with dried figs, Roquefort cheese, and rosemary. The section on breads is excellent, including a homemade version of tortas de aceite as well as a pumpkin, tangerine, and marmalade bread. Desserts include a custardy orange and crumbled phyllo cake, rustic chocolates with dried figs, pistachios and toasted nuts and a quince spoon sweet (I loved the spicy variation infused with ginger, allspice and cayenne).<br /><br />Along the way, Kremezi imparts many fascinating stories into the origins of ingredients and techniques common to Mediterranean cuisines, and the stunning photography by Penny De Los Santos captures fresh produce, ingredients and dishes in a series of vibrant still lifes. The diverse Mediterranean vegetarian (and vegan) dishes featured within are sure to delight even the pickiest eater or devout carnivore. Sadly, all too often vegetarian main courses seem like an afterthought, but the recipes showcased in “Mediterranean Vegetarian Feasts” are certain to become instant classics and bring vegetables and whole grains back into the spotlight where they belong.<br /><br />Whether you are already vegetarian or are simply interested in the Mediterranean diet and eating more healthfully, “Mediterranean Vegetarian Feasts” deserves a place of honor in your cookbook collection.<br /><br />(This review was originally published for Mediterranean Living)";1617690732;21
title;text;parent_asin;helpful_vote
A delightful tour of the many gastronomic pleasures Quebec has to offer...;"Julian Armstrong has written about food for the Montreal Gazette for more than five decades. As soon as I heard about this book, I knew it was the one for me; I studied abroad for two summers in a French immersion program at Universite Laval in Quebec City and majored in French with an emphasis on Quebec Studies, so La Belle Province has a huge place in my heart. Quebec is a huge land area with great diversity in its landscape and people; some regions are famous for certain products (the nickname “bleuets,” blueberries, is given to people from the Lac-St-Jean area as they grow large amounts of the fruit). Quebec also produces many excellent raw milk cheeses (which are under strict control in other provinces) and maple syrup. Its culinary heritage is strongly influenced by hearty French cuisine preferred by trappers and fur traders. “Made in Quebec” is the author’s second cookbook focusing on the cuisine of Quebec; here she spent several years interviewing cheese makers, mushroom foragers, chefs and farmers, salt cod fishermen, fruit scientists and growers. The book is divided by season and include both staples (poutine, tourti&egrave;re, tarte au sucre, pate chinois) and modern interpretations of traditional flavours. I loved the simple, delicious vegetarian options like the gorgeous Tarte aux tomates confites au sirop d’&eacute;rable et cru du clocher (Tomato Tarts with Maple Syrup) on the cover; in addition to many lamb and pork dishes, there are many fish- and veggie-based dishes to enjoy. The desserts in particular are spectacular.";1443425311;12
title;text;parent_asin;helpful_vote
Italian flavor, British style;"The Chiappas (Michela, Emanuela, and Romina) are three Welsh-Italian sisters with a popular Channel Four TV show, Simple Italian. In their first cookbook, they include all the recipes featured on their Channel Four show, from quick and easy appetizers to a stellar guide to pasta that is worth the cost of the book. Beginning with multicolored doughs and a gluten-free basic egg pasta option, you’ll find fabulous ideas for your newfound pasta making skills, including silhouette pasta with herbs, ravioli with an oozy egg, smoked salmon and griddled asparagus, veg and meat lasagnas, pasta nests (my new go-to is the ricotta, chili, lemon and grilled vegetable nests), and gnocchi. Mains include fillet steak wrapped in pancetta and rosemary, speedy chicken with salty Parma ham and fresh sage, pork medallions with onion, apple and cider, and several vegetarian-friendly dishes like an aubergine and mozzarella bake and classic pancakes stuffed with spinach and ricotta. There are plenty of tempting veggies as well, along with soups and salads. Desserts range from poached fruit to tiramisu, layered mocha torte, and a panetonne pudding. There are lots of cultural notes, photos, and family stories interwoven into the recipes. Engaging and down-to-earth, I found the Chiappa sisters to be delightful ambassadors for “Italian flavor, British style” and much preferred this to last year's &#34;Extra Virgin&#34;).";0718177053;4
title;text;parent_asin;helpful_vote
Gorgeous ode to Istanbul’s timeless cuisine;This gorgeous ode to Istanbul’s timeless cuisine recalls Rebecca Seal’s “Istanbul” in its photo-heavy layout and simple, straightforward mezze that can be assembled at a moment’s notice. From the embossed cover to the vibrant street scenes and mouthwatering food, this is a visual delight. Predictably, mezze star prominently, particularly yogurt-based dips and salads, pide, sigara boregi,  along with some stellar stuffed vegetables, kebabs, lamb and seafood. Sweets include apricots with clotted cream and walnuts, a pistachio baklava, orange and filo cake, and a Turkish bread and apple pudding. A gorgeous illustrated glossary rounds out the book. The next best thing to a plane ticket to Turkey, the city is as much a star as the food. I loved that every photo and restaurant mentioned also has a address listed, so you could theoretically use this as a guidebook on your next trip to Istanbul!;1849493766;5
title;text;parent_asin;helpful_vote
One of my favorite books of 2014!;"This second cookery book from London-based Comptoir Libanais focuses on speedy, healthful veggie-friendly dishes like a spiced mushroom and pine nut omelette, a hot halloumi pilaf with broad beans, peas, and herbs, vegetarian Comptoir lasagna made with chili, yogurt, feta and tahini, za'atar and chili devilled eggs, saffron, butternut, and red pepper pilaf, and lemon-marinated halloumi in pita. Carnivores are also amply represented; whether a mixed grill, skewered lamb and pepper wrap, grilled fish, burger, or fried chicken, you're sure to find something that delights. Desserts include a rose tea-infused compote, pistachio and almond cake, and baklava-style nut pastries.The graphic layout is particularly impressive and fun to cook from; you'll find loads of ingredient-specific tips and tricks. And a large cocktail and drink section doesn't hurt; spiced pomegranate and yogurt smoothie or Lebanese spiced hot chocolate, anyone? (Note: this is the original UK (metric) edition)";1848094418;2
title;text;parent_asin;helpful_vote
Niçoise: A Cuisine And A Way Of Life;"Hillary Davis, author of [[ASIN:1423636988 French Comfort Food]],  is a food journalist, cooking instructor, and creator of the popular food blog, Marché Dimanche, in addition to being a celebrated cookbook author. Davis lived in the village of Bar-sur-Loup, near Nice, for over 11 years. Her culinary initiation into the local cuisine came from village neighbors, friends, cutting-edge chefs, and a host of characters she met along the way. In ""Cuisine Niçoise,"" Davis introduces us in detail to the bright Mediterranean flavors of Nice and the surrounding countryside.<br /><br />Nice was part of the Kingdom of Sardinia until 1860, meaning that its culinary heritage is as much Italian as it is French. Fresh herbs, garlic, olive oil, and the freshest of seafood are prevalent here as they are throughout the entire Mediterranean region. The Italian influence is immediately apparent through polenta, pasta, pizza and risottos. Local cooking is casual, rustic, and dependent upon using the very best of local, seasonal produce. Because of this, it doesn't have the ""fuss factor"" associated with haute cuisine. Another bonus of cuisine niçoise is that it is healthier and more vegetarian-friendly than ""classic"" French comfort food. Swiss chard gnocchi, stuffed vegetables, and ratatouille are much more than side dishes. You can craft an impressive presentation of delicious, eye-catching vegetarian main courses that everyone can enjoy.<br /><br />In Cuisine Nicoise, the recipes open with a gorgeous array of home-cured olives, fresh herb cheese with honey and toast, marinated vegetables and homemade tapenade. Naturally, the venerable salade niçoise (la salada nissarda in local dialect) earns a place of honor, and Davis includes a fascinating history of its development from a simple salad of tomatoes, anchovies, and olive oil to the salad we know and love today. Other tempting salads include a late-August double fig salad with arugula, goat cheese and hazelnuts, as well as an orange, black olive, and gorgonzola salad. Soups include several raw and chilled offerings that are perfect for sweltering summer days, along with traditional pistou and heartier vegetable soups. Vegetables are given their own starring role as a Niçoise zucchini tian, Swiss chard with pears, raisins, and candied garlic, chickpea crepes stuffed with Niçoise ratatouille, and deep-fried vegetables with sage.<br /><br />The section on easy weeknight suppers showcases fresh seafood (I loved the stuffed fresh sardines), one-pan chicken, egg noodles with chicken, anchovies, olives and mushrooms, honey and vermouth-roasted pork tenderloin with fig vinaigrette salad, and swiss chard omelette. Sunday suppers take a little more prep but include drool-worthy dishes like caramelized pork roast with olive jam, Tour de France zucchini pie, pistou tomato tart in a basil crust, and duck with bigarade orange sauce.<br /><br />Desserts deserve special mention. In most Mediterranean countries, desserts feature fresh fruit, Here, fruit is incorporated in new and delicious presentations. A few of my favorites are the frozen fresh fig mousse with white wine caramel sauce, a tasting plate of candied orange peel, chocolate rocks, chestnut candies, peach and raspberry salad with dark chocolate sorbet, fruit and spice cakes, and several lighter-than-air confections.<br /><br />The book's oversized format allows for breathtaking panoramas of Nice and surrounding towns by photographer Steven Rothfeld. As you flip through the pages, you'll be wowed by the bustling Cours Saleya market, beautiful architectural details, the dramatic coastline, and close-ups of market-fresh produce and beautifully plated dishes on colorful ceramics.<br /><br />Part cookbook, part travelogue, ""Cuisine Niçoise"" will take you on a sun-splashed journey to Nice's villages, markets, and festivals with a lively cast of characters, the most vibrant of these being Nice herself.<br /><br />(This review was originally featured on Mediterranean Living - merci to Hillary and her publicist for the review copy!)";142363294X;6
title;text;parent_asin;helpful_vote
Harness your slow cooker to make healthy, delicious meals!;"As a fairly recent convert to slow-cookerdom, I've embraced the appliance (Michele Scicolone's three books The French Slow Cooker, The Italian Slow Cooker, and The Mediterranean Slow Cooker are in constant rotation in my house!). I have ATK's Slow Cooker Revolution Volume 2and tried several dishes that I loved. So when I heard that ATK was coming out with a healthy slow cooker book, I knew this was the one for me. I'm pescetarian and follow a low-fat diet, and I knew from previous ATK titles that there were sure to be veggie, grain and fish dishes that appealed to me. When I finally had the chance to flip through &#34;Healthy Slow Cooker Revolution&#34; shortly before New Year's, I'd quickly tabbed dozens of recipes to try. (You can preview the 200 included recipes here: http://slowcookerhealthy.com/full-recipe-list/)<br /><br />In the last two days, I've tried out four recipes from &#34;Healthy Slow Cooker Revolution&#34;: the Spanish tortilla with roasted red peppers, vegetarian pho, poached salmon with caper sauce, and the fingerling potatoes (see photos). Having lived in Spain twice, I've never mastered the stovetop art of the Spanish tortilla and feared it was forever out of my league; even when I tried to cook it on low heat, the bottom ended up scorched and the top was runny. No more! ATK's recipe produced a gloriously thick, hearty tortilla that can be easily cut into squares and served with the optional aioli just like in tapas bars in Spain. The contrast of the bell peppers and the peas makes each slice look like stained glass. I'd tried another vegetarian pho recipe in the past, but I loved the addition of the meaty mushrooms (a mix of fresh portabello and dried shitake) and lemongrass. Instead of veggie stock, I recommend using a carton of Trader Joe's miso ginger broth for an extra dash of umami. The poached salmon was so easy; due to the moist heat and steam, fish turns out moist and flavorful (I've overbaked it and dried it out in the oven previously). The herb relish can be adapted using whatever you have on hand; lacking capers, I used chopped picholine olives and lemon olive oil from Italy. And the fingerling potatoes with lemon were every bit as good as those done in the oven; I loved the addition of lemon peel and lemon juice that gives them a bright pop. I loved the veggie sides like maple-glazed acorn squash and braised butternut squash with pecans and cranberries and the grain mains like farro primavera, wild rice pilaf with cranberries and pecans, and spiced barley pilaf with dates and parsley. Vegetarians are well represented; you'll even find a vegetarian French onion soup and Vietnamese pho. And because this focuses on healthy cooking, desserts are mostly poached fruit and lighter offerings (although you will find two cheesecakes; you can preview the recipe for lemon cheesecake here: http://slowcookerhealthy.com/recipes/lemon-cheesecake/)<br /><br />Comparing the book side-by-side with Slow Cooker Revolution Vol. 2, several things jump out: first, the recommended slow cooker brands have changed dramatically; gone is the All-Clad (which I own), which is missing entirely from the new book. Each recipe now includes nutritional info, and the readability (font and spacing) has changed for the better in the new book: they've switched to a sans serif font and darker print that make it easy to read from a cookbook holder. Each recipe comes with nutritional info as well as a suggested veggie pairing or accompaniment, a very convenient feature since you don't have to flip between sections to find the perfect side dish. There is also more of an Asian influence as there are many Thai-inspired vegetable curries (http://slowcookerhealthy.com/recipes/thai-eggplant-curry/) and soups, tagines, and even a Turkish-style eggplant casserole that I look forward to trying. Recipes are also marked as vegetarian and easy prep.<br /><br />Although shortcut processed foods are absent, there is still some detailed prep required (slicing / mincing veggies, browning meat, microwaving ingredients to parcook them before adding to the slow cooker), so if you are looking for a &#34;dump it and go&#34; book, you may be disappointed. As other reviewers have mentioned, most of these recipes are done in 4-6 hours with the exception of soups, so you can't leave them cooking all day to come back to them in time for dinner (particularly true for fish, which only takes 1 to 2 hours on low). Also, while testing recipes I found that my slow cooker runs a little hot, so be sure to check recipes at the low end of the range first.<br /><br />Overall, &#34;Healthy Slow Cooker Revolution&#34; continues the tradition of ATK's last two slow cooker books, allowing you to make a wide range of mains and sides with various international influences. As I am always looking for healthy low-fat vegetarian ideas, I found more recipes in this book that appealed to me than in some of their other slow cooker offerings. Having the nutritional info provided was extremely helpful as well. I loved everything I made and have many more recipes flagged to try in the coming weeks.";1936493950;330
title;text;parent_asin;helpful_vote
Hungarian Kosher family recipes and remembrances...;"""Food, Family, and Tradition"" is part memoir, part cookbook, all love. It traces Lynn Kirsche Shapiro's family roots in Czechoslovakia and Hungary and the tragedy of the Holocaust, as well as family dishes that were preserved and handed down for future generations. The book began as Shapiro's way to complete two unfinished legacies: her mother's recipes and her father's autobiography, but along the way became so much more, chronicling the richness of Jewish life in Eastern Europe prior to the Holocaust and the role of faith and strong family traditions that allowed Holocaust survivors to rebuild their lives after the war. The preparations and meals carried an essential ingredient of remembrance that connected them to lost loved ones.<br /><br />The first half of the book traces the author's family roots in Czechoslovakia (her father Sandor Kirsche) and Hungary (her mother Margit) through period photographs, biographies, a family tree of victims and survivors, and original vignettes about Jewish culture, kosher wine, holidays and traditions. Sandor opened Hungarian Kosher Foods (the largest kosher supermarket in the Midwest) in Chicago in 1973 and it still thrives today. More than just an all-kosher supermarket, it has also become a place for the Jewish community to gather and connect.<br /><br />Part two features 150 family recipes from Czechoslovakia and Hungary divided into ten chapters ranging from appetizers and soups to entrees and desserts. All recipes are kosher and marked as parve, meat, or dairy, and Yiddish / Hungarian names are given when applicable. Each recipe is introduced by a family story or the dish's origins, and many contain helpful hints (identified by red dotted boxes). You'll find staples like matjes herring, borscht, and blintzes, but one thing that stood out from my many other Jewish and kosher cookbooks was the inclusion of Hungarian dishes like rakott krumpli, goulash, cabbage with noodles, and fruit soups. I found many new recipes like the sweet bread kugel and golden dumplings that I look forward to making on a regular basis.<br /><br />I own many Jewish cookbooks and have read much on the Holocaust, but ""Food, Family and Tradition"" really resonated with me for several reasons. Many of the recipes evoked those of my Polish grandmother (stuffed cabbage, borscht, kasha, chrain), and my Polish great-grandparents were grocers in 1920s Chicago.  This is a beautiful cookbook that captures the spirit of prewar Czechoslovakia and Hungary's once-vibrant Jewish communities; their legacy lives on through these recipes that have been lovingly preserved and updated for modern kitchens.<br /><br />(Review copy courtesy of Trina Kaye PR)";098984790X;6
title;text;parent_asin;helpful_vote
Ideas and flavours to nurture, nourish and inspire...;"The Monday Morning Cooking Club is a sisterhood of six friends who have met together every Monday since 2006 to cook together. The six are based in Sydney, but bring with them a wide variety of recipes spanning the globe: Merelyn is from Perth, with Hungarian heritage. Jacqui started her life on the Sydney north shore with an English background. Lisa is from Melbourne, of Polish ancestry. As a child, Lauren immigrated from Pretoria, South Africa. Natanya is a Sydney girl with Shanghai/Russian roots, and Paula is from Durban, South Africa, starting her life in Sydney as a newlywed.<br /><br />At first, their goal was to compile a cookbook to raise money for charity, but it soon became a quest to compile the best recipes from Sydney's best Jewish cooks. Their first cookbook [[ASIN:073229780X Monday Morning Cooking Club]] was released in 2010, and ""The Feast Goes On"" follows largely the same format and is the perfect complement to the first volume, this time expanding the search for recipes to all corners of Australia and beyond.<br /><br />The book opens with a brief ""Kitchen Notes"" section explaining measurements (all recipes were tested using metric measurements, with a metric cup (250ml/ ¾ fl oz) and a teaspoon equal to 5ml). Weighing ingredients is strongly encouraged for the cake, biscuit and pastry recipes.<br /><br />Recipes are divided into Lunchtime, Everyday, Comfort, Feasting, Fressing, and Tradition. Each section features a wide range of culinary influence and the (family) story behind each recipe; you'll find flavors from every corner of the Diaspora, including Middle Eastern salads and pastries, Greek meatballs, Asian-inspired fish, stuffed cabbage rolls, Hungarian favorites like rakott krumpli and goulash, Central Asian dips, and elegant European pastries next to more familiar Ashkenzi favorites (gefilte fish, cholent, blintzes, tzimmes). Gluten-free recipes are marked as applicable, and a glossary lists recipes by type as well as contributor.<br /><br />Beautiful full-page illustrations and photos of the various contributors and their families by photographer Alan Benson bring the recipes to vibrant life; the stories are every bit as much an essential ingredient as the foods they appear next to, stories of ""survival and success, families and friends, loss and recovery; tales of grandmothers and daughters, of mothers and aunts, of fathers and friends.""  The book's clean layout (I loved the ribbon detail on the page edges) makes it easy to cook from, and I loved that both metric and imperial measurements were retained as I prefer to use the original metric measurements and measure by weight for the best result.<br /><br />This is a beautiful cookbook that I will find myself cooking from frequently, not only for the wide range of international recipes but for the unique stories as well that paint a rich tapestry of the Jewish experience around the globe, brought together in a single Sydney kitchen by a unique sisterhood united by their love of cooking and preserving Jewish food culture for future generations.<br /><br />In the words of the MMCC girls, ""may you and your friends and family feel nurtured, nourished and loved just from the eating. May our stories inspire, engage and move you, and give you a unique insight into our extraordinary community.""";0732297818;13
title;text;parent_asin;helpful_vote
Moroccan with a modern twist;"Ruth Barnes, known as the Petite Gourmande, brings the rich culinary history of her ancestral homeland to vibrant life in ""Sharing Morocco: Exotic Flavors from My Kitchen To Yours."" Ruth grew up in Israel on a family farm surrounded by her extended Moroccan family; she learned to cook from the women in the family and would spend the entire day in the kitchen preparing meals for up to as many as 400 people! Ruth reconnected with her Moroccan culinary heritage as an adult living in the United States and now brings Morocco's traditional dishes to American tables.  It's important to note that Moroccan food is not only about the food itself, but also the table settings and presentation.<br /><br />Containing over 100 recipes, you'll find tips and techniques blended seamlessly with Moroccan cuisine, culture, and history. From cooling drinks like almond milk with orange blossom water and watermelon juice cooler with rose water to a lovely fennel and blood orange salad, mixed baby greens salad with figs, and pomegranate salad, these lighter flavorful dishes are perfect for hot summer days, while heartier stews and roasts are perfect for fall and winter.<br /><br />An entire chapter is devoted to the tagine, the conical two-piece earthenware vessel used to create Morocco's spiced meats and bubbling stews. The word ""tagine"" refers to both the cooking/serving dish and the finished dish itself. The many tagines offered here include baked trout stuffed with rice and dates, beef tagine with butternut squash, lamb tagine with apricots and prunes, and seafood tagines.<br /><br />Lamb stars in dishes such as roasted leg of lamb with quince, artichoke hearts stuffed with lamb, Moroccan lamb burgers, and Moroccan-style lamb lollipops with dried fruit couscous. Similarly, there are many wonderful poultry recipes on offer, such as chicken tagine with preserved lemons, olives, and artichokes, duck tagine with figs and port, Cornish hens stuffed with rice, nuts, and dried fruit with apricot sauce, and chicken and rice roulade with apricot sauce. A chapter of seafood includes many stuffed whole fish, a spicy shrimp tagine, Moroccan seafood paella, seafood briouats, and seafood with couscous.<br /><br />Other Moroccan favorites include the flaky phyllo and chicken pie bastilla, briouats (small, filled pastries of crisp phyllo dough), chabakia, sfinges (doughnuts), baghrir, and elegant desserts like a honey and nut briouat, baklava with pistachios and orange blossom water, candied eggplant, and figs stuffed with goat cheese, pistachios, and honey.<br /><br />Ingredient lists are quite manageable, and most ingredients should be readily available at your local store. There is an included recipe for homemade harissa that specifies chile California (dried Anaheim chiles); I appreciated that a specific chile was mentioned, as all too often cookbooks will simply specify ""dried chiles"" without a gauge to spiciness or size. Many of these dishes are simplified from lengthy traditional preparations, which makes it easier to prepare them for weeknight dinners rather than reserving them for special occasions.<br /><br />Along the way, there are family stories, histories about the various dishes, a background into the French and Spanish influence in Morocco, the importance of food and family in Moroccan life, the Maghreb, and Moroccan tea culture. Gorgeous food photography captures beautiful tablescapes with Moroccan glasses and dishes, lanterns, and scenes of everyday life in Morocco. This is truly a gorgeous book and a beautiful tribute to Morocco, but more importantly, it's one I'll find myself cooking from frequently, particularly the Moroccan desserts!<br /><br />(Review copy courtesy of Trina Kaye PR)";1626340978;2
title;text;parent_asin;helpful_vote
