title;description;price;store;categories;details;parent_asin
Odder Still (No Man's Lander);[];21.99;D N Bryn (Author);['Books', 'Science Fiction & Fantasy', 'Fantasy'];{'Publisher': 'Kraken Collective (June 9, 2022)', 'Language': 'English', 'Hardcover': '392 pages', 'ISBN 10': '1952667755', 'ISBN 13': '978-1952667756', 'Item Weight': '1.64 pounds', 'Dimensions': '6 x 1 x 9 inches'};1952667755
title;description;price;store;categories;details;parent_asin
DAH Theatre: A Sourcebook;"['Review', 'This is an excellent, easy to comprehend book that fills a gap in studies on resistance performance groups dedicated to “alternatives to the dominant narrative of denial” and is an invaluable sourcebook for those who choose to investigate how theatre as “a space for collective mourning” has been and can be staged. As such, it is a valuable contribution to the recently enfranchised discipline concerned with creative transformation of conflict.... [I]t is a pioneer in books on theatre that are written with the conviction that “theatre can change the world”. ―', 'Plays International & Europe', ""This international collection of theoretically and historically grounded analyses and illuminating testimonials by scholars and practitioners comprises the impressive dramaturgical archive of one of the most enduring (East) European alternative theatres today. For more than twenty-five years, the Belgrade-based DAH Theatre has resonated with Eastern as well as Western audiences by highlighting 'postcolonial' conditions fiercely agitated in some post-totalitarian countries, yet obscured in egalitarian societies, such as ethnic and gender inequities, (multi)cultural expressions, and reconciliation with traumatic and divisive histories. DAH's journey outlines a global artistic trade that begins with adopting postmodern practices originating in the West, in particular Eugenio Barba's 'theatre anthropology', creatively advancing them in the volatile post-communist context of former Yugoslavia, and exporting them internationally as a model of new performance aesthetics and socially engaged theatre. -- Vessela Warner, University of Alabama at BirminghamDennis Barnett has assembled a most informed and engaging sourcebook on DAH Theatre, one of the world’s definitive companies working in social conflict contexts. A work of great breadth that offers a meaningful and enjoying read to the historian, the scholar and the practitioner, while ultimately managing to paint the rich portrait of a living theater and of the people and societal circumstances that breathe life into it. This is a necessary and revelatory book. -- Roberto Gutiérrez Varea, University of San Francisco"", 'About the Author', 'Dennis Barnett is professor of theatre at Coe College.']";90.83;Dennis Barnett (Editor),  Eugenio Barba (Foreword),  Elizabeth Carlin-Metz (Contributor),  Beth Cleary (Contributor),  Leigh Clemons (Contributor),  David Diamond (Contributor),  Jill Greenhalgh (Contributor),  Del Hamilton (Contributor),  Lyusyena Kirakosyan (Contributor),  Duca Knezević (Contributor),  Ruth Margraff (Contributor),  Ivan Medenica (Contributor),  Amy Sarno (Contributor),  Arthur Skelton (Contributor),  Max Stephenson (Contributor),  Shawn Womack (Contributor);['Books', 'Literature & Fiction', 'History & Criticism'];{'Publisher': 'Lexington Books (May 19, 2016)', 'Language': 'English', 'Hardcover': '248 pages', 'ISBN 10': '1498527140', 'ISBN 13': '978-1498527149', 'Item Weight': '1.2 pounds', 'Dimensions': '6.39 x 0.92 x 9.42 inches'};1498527140
title;description;price;store;categories;details;parent_asin
X-Factor #68;[];7.99;Marvel Comics (Author);['Books', 'Comics & Graphic Novels'];{'Publisher': 'Stan Lee (January 1, 1991)', 'Item Weight': '0.8 ounces'};B0013QOSUI
title;description;price;store;categories;details;parent_asin
Camino;[];22.85;Spanish Edition                          Josemaria Escriva de Balaguer (Author);['Books', 'Libros en español'];{'Language': 'Spanish', 'ISBN 10': '9704700083', 'ISBN 13': '978-9704700089'};9704700083
title;description;price;store;categories;details;parent_asin
Second Chance Summer (Midnight Cove Menage) (Volume 1);[];;;[];{'Language': 'English', 'ISBN 10': '1517406331', 'ISBN 13': '978-1517406332', 'Item Weight': '13.8 ounces', 'Dimensions': '5 x 0.67 x 8 inches'};1517406331
title;description;price;store;categories;details;parent_asin
The Debutante's Secret: Western Historical Romance (The Debutantes of Durango Book 2);[];3.99;Peggy McKenzie (Author)   Format: Kindle Edition;['Books', 'Literature & Fiction', 'Genre Fiction'];{'Publisher': 'Columbine Publishing Company (September 1, 2020)', 'Publication date': 'September 1, 2020', 'Language': 'English', 'File size': '5687 KB', 'Text to Speech': 'Enabled', 'Screen Reader': 'Supported', 'Enhanced typesetting': 'Enabled', 'X Ray': 'Not Enabled', 'Word Wise': 'Enabled', 'Sticky notes': 'On Kindle Scribe', 'Print length': '196 pages', 'Page numbers source ISBN': 'B08GV91SRY'};B086TRKWC2
title;description;price;store;categories;details;parent_asin
Medieval Cookery: Recipes and History (None);[];3.39;Maggie Black (Author);['Books', 'History', 'Europe'];"{'Publisher': 'English Heritage; Revised ed. edition (November 1, 2003)', 'Language': 'English', 'Hardcover': '96 pages', 'ISBN 10': '1850748675', 'ISBN 13': '978-1850748670', 'Item Weight': '7.2 ounces', 'Dimensions': '5.75 x 0.5 x 5.75 inches'}";1850748675
title;description;price;store;categories;details;parent_asin
My girl Johnny: Through The Eyes Of A Hairdresser (My Girl Johnny Through the eyes of the hairdresser);['About the Author', 'Sparkle grew up as the only girl in a house full of four brothers, She spent countless hours in self entertainment. So she specialize in a good make believe tale. She is also a experience stylist of twenty years. And a mother and a wife. Over the years she has ran in to many type of people. From what we would categorize some as crazy to normal, maybe even strange and just plain lost. Over her twenty years she has heard it all. All her life she was told she can tell a good story, so she has taken sometime out of her busy life, to invented a world full of relatable characters. These people will keep you filled with some laughter and a little drama. In Sparkle life these stories will be what they call a little shoptalk, from some of her real life experiences. Sparkle found out that she enjoys writing as a good form of entertainment...'];14.99;Mrs Sparklin Sparkle (Author),  JeJuana Hatcher (Author),  Mr I.K Hatcher (Editor),  Dynastys CoverMe (Illustrator);['Books', 'Literature & Fiction', 'Genre Fiction'];"{'Publisher': 'CreateSpace Independent Publishing Platform; Large Print edition (November 14, 2015)', 'Language': 'English', 'Paperback': '263 pages', 'ISBN 10': '1517502985', 'ISBN 13': '978-1517502980', 'Item Weight': '12.6 ounces', 'Dimensions': '6 x 0.55 x 9 inches'}";1517502985
title;description;price;store;categories;details;parent_asin
Mendoza in Hollywood (A Novel of the Company, Book 3);[];6.4;Kage Baker (Author);['Books', 'Science Fiction & Fantasy', 'Science Fiction'];"{'Publisher': 'Harper Voyager; Reprint edition (August 1, 2001)', 'Language': 'English', 'Mass Market Paperback': '384 pages', 'ISBN 10': '0380819007', 'ISBN 13': '978-0380819003', 'Item Weight': '6.9 ounces', 'Dimensions': '4.19 x 0.96 x 6.75 inches'}";0380819007
title;description;price;store;categories;details;parent_asin
The Fall of Jasper McCaine;[];0.99;Kevin McGreer (Author)   Format: Kindle Edition;['Books', 'Mystery, Thriller & Suspense', 'Thrillers & Suspense'];{'Publication date': 'June 29, 2013', 'Language': 'English', 'File size': '575 KB', 'Text to Speech': 'Enabled', 'Screen Reader': 'Supported', 'Enhanced typesetting': 'Enabled', 'X Ray': 'Not Enabled', 'Word Wise': 'Enabled', 'Sticky notes': 'On Kindle Scribe', 'Print length': '276 pages', 'Page numbers source ISBN': '1490462791'};B00DPOFAIU
title;description;price;store;categories;details;parent_asin
It Happened in Pinsk;[];85.82;Arthur Yorinks (Author);"['Books', ""Children's Books""]";{'Publisher': 'Farrar Straus & Giroux (January 1, 1987)', 'Language': 'English', 'ISBN 10': '0374436495', 'ISBN 13': '978-0374436490', 'Reading age': '6 - 8 years', 'Grade level': '1 - 2', 'Item Weight': '3.2 ounces', 'Dimensions': '7 x 0.25 x 10.25 inches'};0374436495
title;description;price;store;categories;details;parent_asin
Japanese Knitting Stitch Bible: 260 Exquisite Patterns by Hitomi Shida;"['Review', '""Roehm translates the imaginative work of Shida, one of Japan\'s best-known hand-knitting designers, into English for the first time. Shida gained an international following with the Japanese publication of a book of couture knitting patterns a decade ago, and here presents hundreds of other patterns, adding scallops, yokes, and edgings to her offerings … For intrepid knitters looking for a challenge, the pages of stunning stitches will prove well worth the effort."" --', 'Publishers Weekly', '""…experienced knitters will be tempted to give it a go after paging through the handsomely photographed knit swatches, each of which is accompanied by unlabeled charts. For those who want to jump right in, there are a few patterns for socks and a hat. A black-and-white photo section that shows how to knit the stitches concludes. A feast for the eyes, and perhaps the hands."" --', 'Booklist', '""Know an expert knitter looking for a challenge? Then you gotta get \'em knitting guru Hitomi Shida\'s book, which includes step-by-step instructions for making 260 gorgeous and intricate stitches.""--', 'Cosmopolitan', '""Gayle Roehm\'s translation of noted designer Hitomi Shida\'s second stitch dictionary represents a sea change in the English-speaking world, because now we have a few words to help us through the standardized Japanese symbol system…think of it as opening a window into the way another culture designs and knits. And Shida\'s stitches? Like calligraphy: fluid, beautiful and complex.""', '--', 'Vogue Knitting', '""This is one of the most beautiful books about knitting we have ever seen, proving that knitting can be an exquisite art form as well as a way to produce humble clothing…"" --', 'The Knitter', 'magazine', '""You will be stunned by the complexity and beauty of these unique motifs -- and the intensity does not diminish as you page through the book. At the end is a section for Round Yokes, plus a section of dozens of astonishing edgings."" --', 'Wool Gathering', 'magazine', '""In the', 'Japanese Knitting Stitch Bible', ', Hitomi Shida\'s stunning and original designs have been lovingly translated into English by Gayle Roehm. Step-by-step diagrams will teach you the methods used in Japanese knitting and offer a handful of projects to try out the techniques involved. Clear and concise charted patterns in this 160-page book are paired with photographed examples, making ideal translations of Shida\'s creations, which for many knitters, have remained elusive…until now!"" --', 'PurlSoho.com', '""If you\'ve been knitting for a while, chances are you\'ve stood in a bookshop and yelled, \'Why isn╞t this Japanese pattern book available in a format I can read?\' Gnash your teeth no more; renowned designer Hitomi Shida has gifted us with this holy grail of stitchery, newly translated into English.""', '--', 'NORO Knitting Magazine', 'About the Author', 'Hitomi Shida', 'is a well-known Japanese designer of hundreds of original knitting stitches and knitted garments. She has been teaching, designing and writing books for over 20 years, and her work already enjoys a worldwide following among Japanese knitting fans.', 'Gayle Roehm', ""now devotes herself to fiber arts and happily spends her days with yarn and needles. She has lived in Japan, studied the language for many years, and has knit from Japanese patterns for most of her knitting career. Gayle teaches at knitting gatherings around the country and occasionally publishes her own designs. She's been one of Hitomi Shida's biggest fans for over 15 years.""]";14.99;Hitomi Shida (Author),  Gayle Roehm (Translator);['Books', 'Arts & Photography', 'Graphic Design'];{'Publisher': 'Tuttle Publishing (October 10, 2017)', 'Language': 'English', 'Paperback': '160 pages', 'ISBN 10': '4805314532', 'ISBN 13': '978-4805314531', 'Item Weight': '1.81 pounds', 'Dimensions': '8.5 x 0.6 x 11.5 inches'};4805314532
title;description;price;store;categories;details;parent_asin
Winterfreuden: Schäfchenschöne Handarbeiten. Herausgegeben von acufactum Ute Menze;[];27.14;German Edition                        Ute Menze (Author),  Natascha Schröder (Author);['Books', 'Foreign Language Books', 'German'];{'Publisher': 'acufactum (September 17, 2020)', 'Language': 'German', 'ISBN 10': '3940193534', 'ISBN 13': '978-3940193537', 'Item Weight': '1.63 pounds', 'Dimensions': '8.78 x 0.59 x 11.89 inches'};3940193534
title;description;price;store;categories;details;parent_asin
Doctor Who's Greatest Hits: An Unauthorized Guide to the Best Stories From Time and Space;[];30.0;R Alan Siler (Author);['Books', 'Humor & Entertainment', 'Television'];{'Publisher': 'kOZMIC Press (August 6, 2015)', 'Language': 'English', 'Paperback': '314 pages', 'ISBN 10': '0692504257', 'ISBN 13': '978-0692504253', 'Item Weight': '14.9 ounces', 'Dimensions': '6 x 0.71 x 9 inches'};0692504257
title;description;price;store;categories;details;parent_asin
Mercedes Benz 124 Series (85-93) Service and Repair Manual (Haynes Service and Repair Manuals);[];85.71;Spencer (Author) Drayton (Author);['Books', 'Engineering & Transportation', 'Automotive'];"{'Publisher': 'Haynes Manuals Inc; First Edition (January 1, 1996)', 'Language': 'English', 'Hardcover': '250 pages', 'ISBN 10': '1859602533', 'ISBN 13': '978-1859602539', 'Item Weight': '1.5 pounds', 'Dimensions': '8.46 x 1.02 x 11.06 inches'}";1859602533
title;description;price;store;categories;details;parent_asin
Duveen Brothers and the Market for Decorative Arts, 1880-1940;"['Review', '""This well-priced, handsomely presented and extensively documented monograph provides a timely and valuable addition to the literature on Duveen Brothers, their strategies and their market""—Diana J. Kostyrko,', 'The Burlington Magazine', '""A Cautionary Tale of the World’s Superrich Blowing Millions on Art""—James Tarmy,', 'Bloomberg', '""Vignon’s is a scholarly book to be sure, but it offers so much fascinating original source material and insight into the family’s business practices""—Wendy Moonan,', 'Introspective Magazine', '""Meet the Scheming Guardians of Taste for America\'s Nouveau Riche 100 years ago""—William Newton,', 'The Federalist', 'About the Author', 'Charlotte Vignon is curator of Decorative Arts at The Frick Collection, as well as a Visiting Associate Professor at the Bard Graduate Center, New York. Vignon has organized a number of exhibitions at the Frick, including Pierre Gouthière: Virtuoso Gilder at the French Court (2016) which she co-authored. In 2018 she was awarded the Medal of Chevalier of The Order of Arts and Letters.']";59.95;Charlotte Vignon (Author);['Books', 'Arts & Photography', 'History & Criticism'];{'Publisher': 'GILES (June 25, 2019)', 'Language': 'English', 'Hardcover': '320 pages', 'ISBN 10': '1911282344', 'ISBN 13': '978-1911282341', 'Item Weight': '2.45 pounds', 'Dimensions': '7.25 x 1.25 x 9.25 inches'};1911282344
title;description;price;store;categories;details;parent_asin
Beyond Cloud Nine (Beyond Saga);"['Review', ""Spry's debut, which kicks off his Beyond saga, is a fast-paced, old-fashioned space opera that effectively draws readers into his created universe. Brooke, who's haunted by guilt over the circumstances of her father's death, is a nicely flawed lead, and the ending makes the prospect of the sequel intriguing. -"", 'Booklife', ', March, 2 2015 issue of', 'Publishers Weekly', ""Spry's world-building is excellent. The action and fight scenes are exciting as well as easily imaginable; visually, the space fights would look amazing. The characters' development, especially Brooke, a strong female protagonist with her own personal demons, are solid and well-written. On the whole, I enjoyed it and was able to immerse myself in the story and relate with the characters. I look forward to continuing this series which would focus on Brooke's niece, Maya, in the next installment (4/5 stars). -Lit Amri,"", ""Readers' Favorite"", 'From the Inside Flap', 'I did it. At the age of ten, I killed my father.It was an accident, but it was still my fault. Nothing I do can ever make up for the heinous mistake.But I will spend the rest of my life trying . . .', 'The canopy blew away from the flyer. Explosive force propelled her seat out into the open air. Strapped to her chair, Brooke plunged and spun out of control. Rushing air pummeled her face. Gravity shoved the terror-stricken screams back down her throat.The automatic parachute blew open, jerking her body upward. Her orientation righted, and her descent slowed.', 'The Little Angel', ""disappeared over the nearest mountain, but she couldn't locate her father's chute anywhere in the sky."", ""Where is he? Didn't he jump out? Did his seat malfunction?"", 'The wind whipped through her hair. Water trickled through a stream far below her hanging feet. A flock of birds glided past her.A thunderclap jolted her heart.An explosion mushroomed upward from behind the mountain, burning the image into her memory forever.""Daddy!""', 'From the Back Cover', ""Utopia by deception...Ace star fighter pilot Brooke Davis lives for pushing hundreds of gees in orbital combat, but she'd give it all up in a moment to become the first human to fly faster than light. When Brooke stumbles upon a conspiracy involving terrorists, aliens, and the highest levels of government, she finds their goals seductive but their methods abhorrent. With the moral core of human civilization hanging in the balance, she must risk her shot at history, her family, and her life to prevent the schemers from forcing their nefarious brand of salvation upon the solar system."", 'About the Author', ""Greg Spry was born in Green Bay, Wisconsin, in 1978. He majored in industrial engineering at the University of Wisconsin-Madison before earning a graduate degree in space systems from the Florida Institute of Technology. When he's not writing the next epic sci-fi adventure, he enjoys playing kickball and cheering on the Wisconsin Badgers and Green Bay Packers. He currently resides in the United States. Visit his personal website at www.gregspry.com."", 'Read more']";13.95;Greg Spry (Author),  Rose Jasper Fox (Editor),  Sophie Logan (Editor),  Tobias Roetsch (Illustrator),  Aaron Page (Illustrator),  Liu Chi-Chun (Illustrator);['Books', 'Science Fiction & Fantasy', 'Science Fiction'];"{'Publisher': 'Greg Spry; 1st edition (September 23, 2014)', 'Language': 'English', 'Paperback': '352 pages', 'ISBN 10': '0990822400', 'ISBN 13': '978-0990822400', 'Item Weight': '1.14 pounds', 'Dimensions': '6 x 0.88 x 9 inches'}";0990822400
title;description;price;store;categories;details;parent_asin
The Viral Epiphany;['About the Author', 'Richard McSheehy graduated from Holy Cross in 1969 and became a Peace Corps volunteer teacher in Malaysia. Following his Peace Corps service he worked as a physicist for MIT for many years. As part of his work he lived for eleven years at Kwajalein, Marshall Islands and fourteen years on the island of Kauai, Hawaii. He has also lived in Ireland, where he wrote The Viral Epiphany. He now lives in North Carolina where he is working on the next book in this series.', '--This text refers to the', 'paperback', 'edition.'];0.0;Richard McSheehy (Author)   Format: Kindle Edition;['Books', 'Mystery, Thriller & Suspense', 'Thrillers & Suspense'];{'Publication date': 'March 7, 2009', 'Language': 'English', 'File size': '660 KB', 'Simultaneous device usage': 'Unlimited', 'Text to Speech': 'Enabled', 'Screen Reader': 'Supported', 'Enhanced typesetting': 'Enabled', 'X Ray': 'Not Enabled', 'Word Wise': 'Enabled', 'Sticky notes': 'On Kindle Scribe', 'Print length': '374 pages'};B001UV3F0K
title;description;price;store;categories;details;parent_asin
Wonks;[];12.95;William Reese Hamilton (Author);['Books', 'Literature & Fiction', 'Genre Fiction'];{'Publisher': 'Eclectica Publishing Intl LLC (February 8, 2019)', 'Language': 'English', 'Paperback': '268 pages', 'ISBN 10': '0996883045', 'ISBN 13': '978-0996883047', 'Item Weight': '13.9 ounces', 'Dimensions': '6 x 0.67 x 9 inches'};0996883045
title;description;price;store;categories;details;parent_asin
1953 Ford Truck Shop Repair Service Manual (with Decal);[];41.49;FORD MOTORS PICKUP TRUCK (Adapter, Afterword, Artist, Author, Colorist, Compiler, Composer, Contributor, Creator, Drawings, Foreword, Painter, Reader, Series Editor, Technical Editor);[];{'Publisher': 'FORD MOTORS PICKUP TRUCK (January 1, 2015)', 'Language': 'English', 'Paperback': '446 pages', 'Item Weight': '3 pounds'};B00BUS2HPC
title;description;price;store;categories;details;parent_asin
Don't Make Me Think: 10 Top Things Guiding Web Usability Design. (Lists);[];18.87;Andy Cor (Author);['Books', 'Business & Money', 'Management & Leadership'];"{'Publisher': 'CreateSpace Independent Publishing Platform; 1st edition (September 25, 2013)', 'Language': 'English', 'Paperback': '24 pages', 'ISBN 10': '1492781460', 'ISBN 13': '978-1492781462', 'Item Weight': '3.04 ounces', 'Dimensions': '6 x 0.06 x 9 inches'}";1492781460
title;description;price;store;categories;details;parent_asin
Cold Fear (Cold Justice®);"['Review', '""For a shocking read with romance subtly intertwined through out I\'d recommend', 'Cold Fear', 'to any romantic suspense reader.', '5/5 stars!""', '~Peaces of Me.\xa0""Superbly crafted stories like these are the reason romantic suspense is my go-to genre.""\xa0~USA Today', 'Praise for Toni Anderson', '""\u200bPowerful suspense and sizzling romance.""', '~Publishers Weekly.', '""Dark and intriguing, Anderson\'s tightly plotted story keeps you guessing.""', '~Laura Griffin, New York Times Bestselling Author.', '""Action packed thriller from the first moment on the first page to the very last...""', '~Single Titles.', '""Toni Anderson writes the BEST romantic suspense - twisty mysteries with characters to fall in love with.""', '~Evidence Series author Rachel Grant.', 'From the Author', 'Read the award-winning, bestselling COLD JUSTICE SERIES today!', '(Try book #1 for free)', 'A Cold Dark Place', ', #1 ASIN: B00IR4J6RY', 'Cold Pursuit', ', #2 ASIN: B00K58LPQU', 'Cold Light of Day', ', #3 ASIN:\xa0B00N340WEE', 'Cold Fear', ', #4 ASIN:\xa0B00UZJWMUC', 'Cold In The Shadows', ', #5 ASIN:\xa0B014GPTTSI', 'Cold Hearted', ', #6 ASIN:\xa0B01E9RVZSU', 'Cold Secrets', ', #7 ASIN:\xa0B01N2GB6WQ', 'Cold Malice', ', #8 ASIN:\xa0B073TG8F23', 'A Cold Dark Promise', ', #9 ASIN: Coming soon!Each book features new main characters with overlapping secondary characters.\xa0All books are full-length Romantic Suspense novels (except for', 'A Cold Dark Promise', ', which is a wedding novella with a', 'Cold Justice', 'twist). The books can be read as standalone stories, or as part of a series.', 'From the Inside Flap', ""2016\xa0Daphne Du Maurier Award For Excellence In Mystery/Romantic Suspense finalist and Bookseller's Best Award finalist."", 'About the Author', 'Toni Anderson is an award-winning,', 'New York Times', '&', 'USA Today', 'best-selling author of Romantic Suspense. A former marine biologist, Anderson traveled the world with her work. After living in six different countries, she finally settled down in the Canadian prairies with her husband and two children. Combining her love of travel with her love of romantic suspense, Anderson writes stories based in some of the places she has been fortunate enough to visit.Toni donates 15% of her royalties from', 'Edge of Survival', 'to diabetes research--to find out why, read the book!Find out more on her website:', 'toniandersonauthor.com', 'Read more']";12.99;Toni Anderson (Author);['Books', 'Mystery, Thriller & Suspense', 'Mystery'];{'Publisher': 'Toni Anderson (May 26, 2015)', 'Language': 'English', 'Paperback': '400 pages', 'ISBN 10': '0993908977', 'ISBN 13': '978-0993908972', 'Item Weight': '1.01 pounds', 'Dimensions': '5.25 x 1 x 8 inches'};0993908977
title;description;price;store;categories;details;parent_asin
Sebastião Salgado: Amazônia;['Review', '“Sebastião Salgado has spent more than two decades documenting the complex lives of Indigenous Amazonian people as they stand strong in the face of unrelenting colonial forces.” ―', 'Scientific American', '“Superb….. Salgado mythologises the landscapes he photographs.” ―', 'theguardian.com', '“A revealing and intimate study.” ―', 'thisiscolossal.com', '“If one of the purposes of art is to help us see the world around us, then Sebastião Salgado’s photographs in Amazônia does so in the most spectacular way imaginable.” ―', 'spectator.co.uk', '“In over 500 pages of stunning and captivating photos and text, Salgado delivers a piercing look at a lost world, still surviving but under immense threat.” ―', 'ecowatch.com', '“If Salgado’s book Genesis was a quest to document places on Earth unblemished by humans, his latest volume Amazônia speaks to the idea that humans can live on this planet in a sustainable way, through profiling the forest’s indigenous communities, and offering fresh perspectives on the forest itself.” ―', 'CNN.com', '“Amazônia, a stunning succession of black and white panoramas. Looking through his images, I feel the same awe I would feel in front of sublime paintings: serpentine rivers flow through seemingly limitless forests, sheer-sided rock escarpments vanish into skies, and apocalyptic clouds loom over wispy treetops.” ―', 'The Guardian', '“Capture[s] the sheer scale of the still-unspoiled heart of this wilderness.” ―', 'The Guardian', '“[Sebastião Salgado] spent six years capturing the Amazon rainforest and its Indigenous inhabitants, making a case for their ecological and cultural importance.” ―', 'The New York Times', '“This book is a powerfully persuasive voice in an increasingly urgent campaign.” ―', 'The Times', '“An exceptional book on the beauty of this almost lost paradise, threatened by a galloping deforestation.” ―', 'Le Soir', '“This book is dedicated to the indigenous peoples of Brazil’s Amazon region. It is a celebration of the survival of their cultures, customs, and languages. It is also a tribute to their role as the guardians of the beauty, natural resources, and biodiversity of the planet’s largest rainforest in the face of unrelenting assault by the outside world. We are eternally grateful to them for allowing us to share their lives.” ―', 'Sebastião Salgado and Lélia Wanick Salgado', 'About the Author', 'Lélia Wanick Salgado studied architecture and urban planning in Paris. Her interest in photography started in 1970. In the 1980s, she began to conceive and design the majority of Sebastião Salgado’s photography books and all of the exhibitions of his work. Since 1994, Lélia Wanick Salgado has been the director of Amazonas Images (until 2017) and their Paris studio.', 'Sebastião Salgado began his career as a professional photographer in Paris in 1973 and subsequently worked with the photo agencies Sygma, Gamma, and Magnum Photos. In 1994, he and his wife Lélia Wanick Salgado created Amazonas Images, which is today their studio, and exclusively handles his work. Salgado’s photographic projects have been featured in many exhibitions as well as books, including Sahel. L’Homme en détresse (1986), Other Americas (1986), Workers (1993), Terra (1997), Migrations (2000), The Children (2000), Africa (2007), Genesis (2013), The Scent of a Dream (2015), Kuwait. A Desert on Fire (2016), and Gold (2019).'];120.0;Sebastiao Salgado (Author),  Lelia Wanick Salgado (Editor);['Books', 'Arts & Photography', 'Photography & Video'];{'Publisher': 'Taschen America Llc (May 26, 2021)', 'Language': 'English', 'Hardcover': '527 pages', 'ISBN 10': '3836585103', 'ISBN 13': '978-3836585101', 'Item Weight': '9.45 pounds', 'Dimensions': '14.45 x 1.85 x 10.59 inches'};3836585103
title;description;price;store;categories;details;parent_asin
Black Forest Clockmaker and the Cuckoo Clock;[];32.95;Karl Kochmann (Author);['Books', 'Crafts, Hobbies & Home', 'Crafts & Hobbies'];{'Publisher': 'Antique Clocks Pub (January 1, 1994)', 'Language': 'English', 'ISBN 10': '0933396309', 'ISBN 13': '978-0933396302', 'Item Weight': '11.2 ounces', 'Dimensions': '5.5 x 0.5 x 8.75 inches'};0933396309
title;description;price;store;categories;details;parent_asin
Where Did My America Go?;[];24.99;Michael Solomon (Author);['Books', 'Politics & Social Sciences', 'Politics & Government'];{'Publisher': 'AuthorHouse (October 9, 2006)', 'Language': 'English', 'Hardcover': '232 pages', 'ISBN 10': '1425966187', 'ISBN 13': '978-1425966188', 'Item Weight': '1.1 pounds', 'Dimensions': '6 x 0.69 x 9 inches'};1425966187
title;description;price;store;categories;details;parent_asin
Myths and Their Meaning;[];4.95;Max John Herzberg (Author);['Books', 'Politics & Social Sciences', 'Social Sciences'];"{'Publisher': 'Allyn & Bacon; 2nd edition (January 1, 1984)', 'Language': 'English', 'Paperback': '520 pages', 'ISBN 10': '0205080014', 'ISBN 13': '978-0205080014', 'Grade level': '7 - 9', 'Item Weight': '1.15 pounds', 'Dimensions': '6 x 0.5 x 9 inches'}";0205080014
title;description;price;store;categories;details;parent_asin
Barney Frank: The Story of America's Only Left-Handed, Gay, Jewish Congressman;"['Review', '""Barney Frank is a masterful legislator and one of the great political minds of our generation. His style―principled but pragmatic, tenacious yet fair, and always brilliant and funny―has won him the respect of his colleagues on both sides of the aisle. Stuart Weisberg\'s lively biography of Barney Frank documents all of these extraordinary qualities, and the many ways in which he enriches our democracy.""―Nancy Pelosi, Speaker of the U.S. House of Representatives""Barney Frank is one of the most brilliant, effective―and funny―lawmakers of his generation. Not many Congressmen are worthy of a book, but Stuart Weisberg\'s carefully researched and authoritative account proves that Barney\'s life and career are indeed the stuff of fine biography.""―Cokie Roberts, Steven V. Roberts, ABC News political commentator / Shapiro Professor of Media and Public Affairs, George Washington University""Stuart Weisberg\'s biography of Barney Frank is not just definitive―it\'s as entertaining and fascinating as its subject.""―Jeffrey Toobin, author of', 'The Nine: Inside the Secret World of the Supreme Court', '""Someone once said to me, \'Barney Frank talks very fast.\' I said, \'Yes, but his mind operates even faster.\' I love the beauty and agility of his mind, his extraordinary brilliance, and his intuitive sense of what is right to do in this country. We laughed together, we cried together―we won some battles, we lost some battles―but I was very honored to serve with this gentleman. Stuart Weisberg reveals Barney Frank\'s captivating personality in this riveting biography.""―Ronald Dellums, Mayor of Oakland, California, and former Congressman""Weisberg has assembled a thorough portrait of Frank and a compelling Baedecker to Massachusetts politics in the last quarter of the 20th century and the first decade of the 21st.""―', 'Boston Globe', '""Weisberg creates a mesmerizing portrait of the legislator known for his wit, speaking skills, intellect, and political savvy, who, when he publicly came out in 1987, was the first serving Congressman to so declare. Starting with Frank\'s beginnings among the \'cohesive minority\' of Jews in the all-white, heavily Roman Catholic, industrial town of Bayonne, New Jersey, Weisberg shows Frank being drawn early to politics―he campaigned for Stevenson in 1956 at age 16―but hiding his sexuality for 25 years. His political career began with moving from a Harvard teaching fellowship to Boston City Hall politics in reform mayor Kevin white\'s administration and eventually to election to Congress in 1980, where he rose to current chairmanship of the House Financial Services Committee. among the many compelling passages here are those detailing Frank\'s half-in, half-out of the closet life while in his forties―an unfortunate but understandable \'midlife adolescence\' for a man who had previously paid male prostitutes and \'didn\'t have a social life until he was 45.\' A significant additional to political and gay studies.""―', 'Booklist', 'About the Author', 'Stuart Weisberg is an attorney who spent ten years as staff director and chief counsel for the House Government Operations Subcommittee on Employment and Housing. He directed the subcommittee\'s lengthy investigation in 1989 of what came to known as the ""HUD scandal.""\x9d During the Clinton administration, he served as chair of the Occupational Safety and Health Review Commission, an independent federal adjudicative agency. He lives in Bethesda, Maryland.']";25.62;Stuart Weisberg (Author);['Books', 'Biographies & Memoirs', 'Leaders & Notable People'];"{'Publisher': 'University of Massachusetts Press; First Edition (September 11, 2009)', 'Language': 'English', 'Hardcover': '584 pages', 'ISBN 10': '1558497218', 'ISBN 13': '978-1558497214', 'Item Weight': '2.3 pounds', 'Dimensions': '6 x 1.7 x 9 inches'}";1558497218
title;description;price;store;categories;details;parent_asin
